id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q34517433,Monarch of Belize,Q242,Q242,,,,,,,
Q1281030,Governor-General of Belize,Q242,Q242,,,1981-09-21,,,,Governor-General of Belize
Q862638,Prime Minister of Belize,Q242,Q242,,Q30100540,1981-09-12,,Q38780172,,
Q109930894,Deputy Prime Minister of Belize,Q242,Q242,,,,,,,
Q109930914,"Minister of Agriculture, Food Security, & Enterprise",Q242,Q242,,,,,,,
Q109931002,Minister of The Blue Economy & Civil Aviation,Q242,Q242,,,,,,,
Q109930940,"Minister of Education, Culture, Science & Technology",Q242,Q242,,,,,,,
Q109930904,"Minister of Finance, Economic Development & Investment",Q242,Q242,,,,,,,
Q109930984,Minister of Health & Wellness,Q242,Q242,,,,,,,
Q109930965,Minister of Home Affairs & New Growth Industries,Q242,Q242,,,,,,,
Q109930949,"Minister of Human Development, Families & Indigenous People's Affairs",Q242,Q242,,,,,,,
Q109930933,Minister of Infrastructure Development & Housing,Q242,Q242,,,,,,,
Q109930942,Minister of National Defence & Border Security,Q242,Q242,,,,,,,
Q109930897,"Minister of Natural Resources, Petroleum & Mining",Q242,Q242,,,,,,,
Q109931013,"Minister of Public Service, Constitutional & Political Reform",Q242,Q242,,,,,,,
Q109930927,Minister of Public Utilities & Logistics,Q242,Q242,,,,,,,
Q109930946,"Minister of Rural Transformation, Community Development, Local Government & Labour",Q242,Q242,,,,,,,
Q109930969,"Minister of Sustainable Development, Climate Change & Disaster Risk Management",Q242,Q242,,,,,,,
Q109930995,Minister of Tourism & Diaspora Relations,Q242,Q242,,,,,,,
Q109930960,"Minister of Youth, Sports & E-Governance",Q242,Q242,,,,,,,
Q4818605,Attorney-General of Belize,Q242,Q242,,,,,,,Attorney-General of Belize
Q5096778,Chief Justice of Belize,Q242,Q242,,,,,,,Chief Justice of Belize
Q6597925,Speaker of the House of Representatives of Belize,,,,,,,,,List of speakers of the House of Representatives of Belize
Q6594868,President of the Senate of Belize,,,,,,,,,List of presidents of the Senate of Belize
Q109931103,Governor of the Central Bank of Belize,Q242,,,,,,,,
Q54952134,Commander of the Defence Force,,,,,,,,,Commander of the Defence Force (Belize)
